,Time,Tweet,Analysis,Category
127,2022-11-09 04:39:43+00:00,"Strong tremors lasting for several seconds felt in national capital region after a strong #earthquake strikes #Nepal. 

Tremors felt in #Delhi, #Noida, #Gurugram and neighbouring areas.

Six people killed as 6.3-magnitude earthquake hits #Nepal. https://t.co/ViYnC4sri7",-0.1027,WORLDPOST
128,2022-11-09 04:30:36+00:00,"DUBAI'S BIGGEST LENDER OPENS OFFICES IN GURUGRAM AND CHENNAI
To read full news, click here https://t.co/AQR59OtVkG
#EmiratesNBD #Dubai #Offices #Gurugram #Chennai #Investment #Million #Expansion #UAE #Banking #Financing #Fund #ShayneNelson #HeshamAlQassim #Economy #Expatriates",0.0,TRAVEL
129,2022-11-09 03:00:00+00:00,"Air quality continues to dip in Delhi-NCR.

Air Quality Index (AQI) presently at 371 in Noida (UP) in 'Very Poor' category, 338 in Gurugram (Haryana) in 'Very Poor' category &amp; 433 near Dhirpur in 'Severe' category

Delhi's overall AQI currently in 'Very Poor' category at 339 https://t.co/1ZUwAeYmdS",-0.9149,TRAVEL
130,2022-11-09 02:41:38+00:00,"Gurugram: Five new Covid cases, positivity rate at 0.2% https://t.co/LrULdlx32j",0.5106,WOMEN
131,2022-11-09 02:40:37+00:00,"Light showers, wind wash away pollutants, Gurugram air turns 'poor' https://t.co/dPK8OEsYCf",-0.4767,WOMEN
132,2022-11-09 02:34:17+00:00,"Gurugram: Rain likely to lower night temperatures, says IMD https://t.co/gDVHUVoHID",-0.296,WOMEN
133,2022-11-09 02:19:17+00:00,Pilot project underway on Gurugram’s Gold Course Road to limit vehicle speed https://t.co/EGnAOP52RA,0.0,TRAVEL
134,2022-11-09 02:02:34+00:00,"Nepal Earthquake: 6 Dead In Doti, Strong Quakes In Delhi, Noida, Gurugram, Faridabad https://t.co/x1ziPdNNr6 #news #riskmap https://t.co/4PjO6HcZPe",-0.25,TRAVEL
135,2022-11-09 01:34:45+00:00,"Strong tremors lasting for several seconds felt in national capital region after a strong #earthquake strikes #Nepal. 

Tremors felt in Delhi, Noida, Gurugram and neighbouring areas. https://t.co/z51iKLbttj",0.6249,TRAVEL
136,2022-11-09 01:12:25+00:00,Gurugram Car Stunt Case 7 Arrested And Investigation Going On. https://t.co/UP4TabI9ed,-0.4767,CRIME
137,2022-11-08 21:07:32+00:00,"Scary tremors were felt in Delhi and the greater NCR region, including Noida and Gurugram, as an #earthquake measuring 6.3 on the Richter scale hit #Nepal

https://t.co/zrxIWkULtE

#earthquakes #news #breaking #Delhi #Noida #Gurugram #NCR",-0.1779,WORLDPOST
138,2022-11-08 20:43:03+00:00,"#BREAKING_NEWS #BREAKING 
5.7 magnitude
#earthquake in #Gurugram #Delhi #NCR reported around 2am. It was short but really bad one.
Affected countries #India #China #Nepal. 
#epicentre 2km from  #Kalukheti in #Nepal.",-0.8169,WORLDPOST
139,2022-11-08 20:12:34+00:00,"Gurugram man gets traffic fine, cops say real violator faked number plate https://t.co/urlbCPVGjs",-0.3182,WOMEN
140,2022-11-08 18:35:47+00:00,"@m_malhotra @DC_Gurugram @MunCorpGurugram @gurgaonpolice @htTweets @mlkhattar  @PTI_News  Who Approved Dine Liquor Service Behind the Liquor Shop ? 
We Are Seeing Slow Governance Model Sir 
People are Dying No one Is Taking Crime Seriously.",-0.5574,BUSINESS
141,2022-11-08 18:21:53+00:00,@ndtv Why always this kind of news comes from Gurugram?,0.0,
142,2022-11-08 17:09:21+00:00,Caught on CCTV: Eight arrested after car stunt kills one in Gurugram https://t.co/MZM7nJWdGe,-0.765,WORLDPOST
143,2022-11-08 16:57:29+00:00,MET City: Smart city coming up near Gurugram; all you need to know #ETIndustryNews https://t.co/MOHq5x7Te4,0.4019,TRAVEL
144,2022-11-08 16:27:51+00:00,Reliance unit to build smart city near Gurugram | Major highlights of MET City https://t.co/zazetqn2mS,0.4019,WOMEN
145,2022-11-08 15:19:27+00:00,Reliance Unit To Build Smart City Near Gurugram – NewsEverything https://t.co/wlK7cgJuQQ,0.4019,WOMEN
146,2022-11-08 15:12:17+00:00,Reliance Unit To Build Smart City Near Gurugram https://t.co/LyZUmA3Q3q,0.4019,WOMEN
147,2022-11-08 14:22:07+00:00,"My first news report on real estate sector in #NCR via @moneycontrolcom please read, suggestions are welcome. 
Gurugram tower collapse: Chintels Paradiso owners to settle if builder offers fair value https://t.co/mFTyTyDWsm",0.7003,TRAVEL
148,2022-11-08 14:14:55+00:00,Reliance Unit To Build Smart City Near Gurugram https://t.co/jtfMAPBhFV,0.4019,WOMEN
149,2022-11-08 14:06:25+00:00,Gurugram AQI ‘very poor’ for third consecutive day https://t.co/uVsAvNQ6UU,0.0,TRAVEL
150,2022-11-08 14:03:03+00:00,Reliance Unit To Build Smart City Near Gurugram https://t.co/nUHvPIAa1m https://t.co/6bMbREn4FB,0.4019,WOMEN
151,2022-11-08 13:53:02+00:00,"Gurugram Woman Says Brother-In-Law Attempted Rape, Husband Beats Her Up https://t.co/KScHVDvQwn https://t.co/gF7mas8pKM",-0.6908,PARENTING
152,2022-11-08 13:48:07+00:00,"#DeepakChaurasia | A special POCSO court in Gurugram has directed the arrest of former News Nation anchor Deepak Chaurasia under a non-bailable warrant, before November 21, over his repeated absence from the hearings https://t.co/kFXYXG5aij",0.0772,WOMEN
153,2022-11-08 13:47:07+00:00,"#DeepakChaurasia | A special POCSO court in Gurugram has directed the arrest of former News Nation anchor Deepak Chaurasia under a non-bailable warrant, before November 21, over his repeated absence from the hearings.",0.0772,POLITICS
154,2022-11-08 12:50:00+00:00,"A 50-year-old man was killed after drunk men hit him with their SUV while performing stunts in Gurugram. Videos of the incident show the drunk men drifting their car, a Maruti Ertiga, in an area outside a liquor shop.
#thesummernews #Shocking https://t.co/pYV3Mk2bSM",-0.9001,CRIME
155,2022-11-08 12:38:34+00:00,"#india #Crypto #EVENT 
CoinGape announces #Web3Vision, an event series to promote learning &amp; Dev. in NFT space.  

Meet our community partner @coi_nft [Colors Of India NFT] for our upcoming event on 12th Nov, Gurugram, India. Registration link👇 https://t.co/I3q5brAiQx",0.3818,TRAVEL
156,2022-11-08 12:31:06+00:00,"Video: Drunk driver kills 50-year-old man in Gurugram as car stunt goes wrong, 8 arrested https://t.co/4f4gdwWxcp",-0.9022,WELLNESS
157,2022-11-08 11:49:43+00:00,"📢*Siemens hiring Graduate Trainee Engineer*🚀

Follow @internseek

#siemens #graduates #trainee #engineer #hiring #Recruiting #hire #recruitment #btech #mca #gurugram #gurgaon #programming #Explore #freshers #internseek #jobssearch #Jobs 
#TrendingNow #Trending #Trends #news https://t.co/qO2x0rm50e",0.0,COLLEGE
158,2022-11-08 11:25:44+00:00,"A 50-year-old man was killed after drunk men knocked him down with their SUV in #Gurugram.
#news #BreakingNews https://t.co/S2SlCDPhXh",-0.7845,PARENTING
159,2022-11-08 10:38:21+00:00,"NDTV | Caught On CCTV, Chilling Car Stunt In Gurugram That Ends In Death - NDTV
https://t.co/1j01qknlB1

#AllTheNewsIndia #BreakingNews #BreakingNewsIndia",-0.6124,
160,2022-11-08 10:10:13+00:00,"Caught on camera: Car stunt goes wrong, 50-year-old man killed, 2 injured in Gurugram | WATCH

#Stunt #Gurugram #Haryana #car #die #Viral #TrendingNow https://t.co/yd4U8Qa4Az",-0.9349,WELLNESS
161,2022-11-08 09:28:37+00:00,"Video: Drunk Driver’s Killer SUV Stunt In Gurugram Leaves 1 Dead
https://t.co/KkWBTj6i5I
#NewsInVids",-0.9001,CRIME
162,2022-11-08 09:10:55+00:00,"NDTV: Video: Drunk Driver’s Killer SUV Stunt In Gurugram Leaves 1 Dead

https://t.co/qM30kOHOzF 

#NewsInVids #NewsInVidsCom #WorldNewsInVids #NewsVideos #NewsInVideos",-0.9001,CRIME
163,2022-11-08 08:59:54+00:00,"Caught on #Camera: Car Stunt Goes Wrong In #Gurugram. 1 Killed, 2 Injured

#CCTV #Car #Stunt #viral #video #news #UnMuteIndia 

Subscribe to our YouTube page: https://t.co/bP10gHsZuP https://t.co/tSqwoOnIzq",-0.8834,TRAVEL
164,2022-11-08 08:42:02+00:00,"India Today TV: Watch Video Of Chilling Car Stunt Kills 50-Year-Old In Haryana’s Gurugram 7 Held | Gurugram Accident

https://t.co/pjOocKyv4x 

#NewsInVids #NewsInVidsIn #NewsInVidsIndia #NewsVideos #NewsInVideos",-0.7717,TRAVEL
165,2022-11-08 08:42:02+00:00,"NDTV: Video: Drunk Driver’s Killer SUV Stunt In Gurugram Leaves 1 Dead

https://t.co/L2LePomVYd 

#NewsInVids #NewsInVidsIn #NewsInVidsIndia #NewsVideos #NewsInVideos",-0.9001,CRIME
166,2022-11-08 08:39:53+00:00,"Disturbing video! Drunk men in a SUV perform a car stunt in Gurugram killing a 50-year-old man.

#ViralVideo | #Viral | #Gurugram | #cctvfootage | #Police | #carstunt | #disturbing https://t.co/hGO11ngMla",-0.9286,WELLNESS
167,2022-11-08 08:27:29+00:00,Gurugram’s air ‘very poor’ for 3rd day on trot | Gurgaon News – Times of India https://t.co/4H2rKa7YxG,0.0,TRAVEL
168,2022-11-08 08:16:36+00:00,"RT @o_fabriciosouza: RT @JustTechUpdate: Deloitte India has fired Aditya Jain, a 31-year-old employee who ran a global hacking group named 'WhiteInt' out of a Gurugram apartment. 
 #technology #news #technews https://t.co/IhmcEJjb3l",-0.5574,IMPACT
169,2022-11-08 08:16:35+00:00,"RT @JustTechUpdate: Deloitte India has fired Aditya Jain, a 31-year-old employee who ran a global hacking group named 'WhiteInt' out of a Gurugram apartment. 
 #technology #news #technews https://t.co/IhmcEJALUT",-0.5574,IMPACT
170,2022-11-08 08:00:43+00:00,"Seven arrested for killing ragpicker, injuring two in Gurugram: Police https://t.co/QxaD66DwT3",-0.8176,TRAVEL
171,2022-11-08 07:21:16+00:00,"Gurugram: Ragpicker Killed as Intoxicated Gurugram Youths Perform Car Stunts, 7 Arrested | Video

#Gurugramnews #video #Shocking #accident #carstunt #shikshanews #india #news 

https://t.co/c4JAHSTk0Q",-0.9246,WOMEN
172,2022-11-08 07:18:11+00:00,Gurugram tower collapse: Chintels Paradiso owners to settle if builder offers fair value https://t.co/9OQPCwGTZW,0.128,TRAVEL
173,2022-11-08 07:04:15+00:00,"DTCP bans property purchase and sale at a society in Sector 90, Gurugram

Read more - https://t.co/seyE1Hy19n

#news #TrendingNews #BreakingNews #NewsUpdate #Gurugram #realestatenews #affordablehomegurgaon #realestateinvesting https://t.co/tCyVbOzw5U",0.0,TRAVEL
174,2022-11-08 06:48:40+00:00,Property Dealer Murder Case Wife Gives Gold Betel Nut Worth 32 Lakhs To Kill Her Husband In Gurugram https://t.co/SvOMXdIeOh,-0.8591,CRIME
175,2022-11-08 06:18:12+00:00,"Caught On CCTV, Chilling Car Stunt In Gurugram That Ends In A Death - NDTV

https://t.co/z0ogzuPSMi

#NewsIndia",-0.6124,WORLDPOST
176,2022-11-08 05:48:18+00:00,@DC_Gurugram @DiprHaryana  Is the attached notification correct news. Kindly please confirm. https://t.co/icwCu1jGLT,0.6705,PARENTING
177,2022-11-08 05:38:21+00:00,"NDTV | Caught On CCTV, Chilling Car Stunt In Gurugram That Ends In A Death - NDTV
https://t.co/1j01qknlB1

#AllTheNewsIndia #BreakingNews #BreakingNewsIndia",-0.6124,
178,2022-11-08 05:38:14+00:00,"Gurugram News: Suspicion in love and 65 tola of gold betel nut, wife killed dealer; the story is sensational #GurugramNews
https://t.co/wD1TqbzeWI",-0.4404,ENTERTAINMENT
179,2022-11-08 05:30:35+00:00,"Emirates NBD, a leading banking group in the Middle East, North Africa and Turkey region, has announced opening two new full-service branches in India, in Gurugram and Chennai respectively. https://t.co/OGLIvB9rzB",0.6633,TRAVEL
180,2022-11-08 05:03:02+00:00,Video: Drunk Driver's Killer SUV Stunt In Gurugram Leaves 1 Dead https://t.co/pbhqsUQhvk https://t.co/ucqeTYgbty,-0.9001,CRIME
181,2022-11-08 04:30:10+00:00,"Gurugram: Light rain today, warmer days till November 10, says IMD https://t.co/C4NkUdqnN6",0.296,TRAVEL
182,2022-11-08 03:21:32+00:00,@dtptraffic please confirm if diesel BS 4 permitted in Delhi. We are receiving conflicting news from various channels. I need to go to Noida from Gurugram,-0.1027,BUSINESS
183,2022-11-08 02:56:28+00:00,"This is not new news. Govt. Officials are colluded with the land mafia. All the green belts were also grabbed by land mafia in Sector 31 and Sector 40, Gurugram. No action is taken by Govt. for the last four years. https://t.co/H2q1hbms9n",-0.296,GREEN
184,2022-11-08 02:18:42+00:00,Gurugram: 7 held for ‘unprovoked’ murder of bystander during car stunts | Gurgaon News – Times of India https://t.co/PrXIHSt0Ot,-0.6908,WORLDPOST
185,2022-11-08 01:41:56+00:00,Gurugram: 7 held for ‘unprovoked’ murder of bystander during car stunts | Gurgaon News https://t.co/hxt4JAzRyw,-0.6908,CRIME
186,2022-11-07 23:53:06+00:00,"Gurugram: Rs 22 lakh fines for GRAP violations so far, but only 6% recovered https://t.co/giYYeo2sLo",-0.296,POLITICS
187,2022-11-07 23:51:35+00:00,Gurugram's air 'very poor' for 3rd day on trot https://t.co/GjMUCPB1BX,-0.5256,TRAVEL
188,2022-11-07 23:20:34+00:00,Gurugram: 7 held for 'unprovoked' murder of bystander during car stunts https://t.co/m0jRIogGCT,-0.6908,CRIME
189,2022-11-07 23:15:11+00:00,"Gurugram court issues arrest warrant against journalist Deepak Chaurasia for allegedly airing ‘morphed, edited and obscene’ videos of 10-year-old girl 
Read More- https://t.co/pWWotXRdYB
 #News",-0.34,CRIME
190,2022-11-07 23:02:38+00:00,"Gurugram: Man killed, 2 injured as 'intoxicated' youth performs car stunts; 7 arrested https://t.co/mrEB5HZ5Jv #indilivenews #Indianews #India #News #Live #World",-0.8834,TRAVEL
191,2022-11-07 19:48:29+00:00,Three arrested in Gurugram for stealing 73 vehicles https://t.co/UqISSI4BPC,-0.7783,TRAVEL
192,2022-11-07 11:21:38+00:00,Gurugram pocso court issues arrest warrant against tv journalist Deepak Chaurasia https://t.co/VzygB9jxlq,-0.34,WOMEN
193,2022-11-07 08:28:17+00:00,"A special court in Gurugram has issued warrant of arrest against journalist and news-anchor Deepak Chaurasia for allegedly airing ‘morphed, edited and obscene’ videos of a 10-year-old girl and her family and linking it to the sexual assault case against godman Asaram Bapu.",-0.5423,POLITICS
194,2022-11-07 08:14:08+00:00,"Gurugram administration to demolish Chintels Paradiso's Tower-D

#news #BREAKING_NEWS #TrendingNews #Gurugram #realestatenews #Delhi #larisarealtech #realestateinvesting https://t.co/0PafGQyjCc",0.0,TRAVEL
195,2022-11-07 04:03:18+00:00,"#DeepakChaurasia | A special POCSO court in Gurugram has directed the arrest of the anchor under a non-bailable warrant, before Nov 21 (Repeated absence in court)

 - News Nation is accused of airing “morphed, edited &amp; obscene” videos of a 10-YO and her family. https://t.co/tGZzDgzWzv",-0.2263,POLITICS
196,2022-11-07 03:15:00+00:00,"Breaking News 📢📢📢

Special POCSO court in Gurugram has issued directions to Arrest Deepak Chaurasia should be under non-bailable warrant on or before November 21 for massive Journalistic Scandal by Money Minded Media
#NoActionOnArrestWarrant 

https://t.co/xeCLrO0XpU",-0.3818,POLITICS
197,2022-11-06 17:45:13+00:00,"Money Minded Media 
Money minded media cee ! Some journalists are like that they so fall down for 💰 even donot fear journalistic Scandal. Public demand no action so High Court in Gurugram says to arrest former news anchor Deepak Chaurasia in 2013 case. https://t.co/dwuah9nMtx",-0.8398,MEDIA
198,2022-11-06 16:22:19+00:00,@Omveer10 @enviro_india @GroupVatika @DC_Gurugram @OfficialGMDA @cmohry @mlkhattar Good news... I hope Enviro works fast to repair the k block road,0.4404,GREEN
199,2022-11-06 16:10:48+00:00,@Omveer10 @enviro_india @GroupVatika @DC_Gurugram @OfficialGMDA @cmohry @mlkhattar That's good news ... Trust Enviro will fasten the long pending road repairs,0.7351,GREEN
200,2022-11-06 15:44:20+00:00,"@murli143054 @gurgaonpolice @DC_Gurugram @police_haryana @DGPHaryana @Ketann7 @prateekbhai2021 @OmPrakash5344 @Yukti_says @KIRAN788325266 @Im__reet Today's Money Minded Media has spoiled the social &amp; religious atmosphere of India as it's shows false news against true Hindu Sants 24*7.
Journalistic Scandal is bad spot on the image of India
Arrest Deepak Chaurasia is Most Wanted culprit in this field
#NoActionOnArrestWarrant https://t.co/h6QeGJ98Tl",-0.7184,WOMEN
201,2022-11-06 15:25:49+00:00,"BREAKING NEWS 📢📢📢

Special POCSO court, Gurugram has issued ultimatum to Arrest Deepak Chaurasia under non-bailable warrant on or before Nov 21 for massive Journalistic Scandal

Will Money Minded Media be able to save itself?
#NoActionOnArrestWarrant

https://t.co/1xk7irTlVt",0.1531,POLITICS
202,2022-11-06 15:09:48+00:00,"@Yukti_says @DC_Gurugram @gurgaonpolice @police_haryana @DGPHaryana @cmohry @PMOIndia मीडिया का खुल्ला आतंक ???
#NoActionOnArrestWarrant
Issued by court against 
Money Minded Media person Deepak Chaurasiya who spreads
Journalistic Scandal as it happened in case of Gurgaon Girl who suffered defamation because of Fake news
We demand his immediate arrest 🚨🚨",-0.9125,POLITICS
203,2022-11-06 15:06:05+00:00,"@BhavanUtreja Right,
Breaking News 📢📢📢

Special POCSO court in Gurugram has issued directions to Arrest Deepak Chaurasia should be under non-bailable warrant on or before November 21 for massive Journalistic Scandal by Money Minded Media
#NoActionOnArrestWarrant 

https://t.co/6CaFGRPKdu",-0.3818,POLITICS
204,2022-11-06 15:02:49+00:00,"Breaking News 📢📢📢

Special POCSO court in Gurugram has issued directions to Arrest Deepak Chaurasia should be under non-bailable warrant on or before November 21 for massive Journalistic Scandal by Money Minded Media
#NoActionOnArrestWarrant 

https://t.co/HQkHek4rEv",-0.3818,POLITICS
205,2022-11-06 15:00:02+00:00,"Arrest warrant issued by court against Deepak Chaurasia, why is the Gurugram police not arresting? #NoActionOnArrestWarrant  Under the POCSO Act? Arrest Deepak Chourasia immediately.
Why Money Minded Media is not making breaking news on this Journalistic Scandal? https://t.co/HJKPVxMmMm",-0.8042,POLITICS
206,2022-11-06 14:40:05+00:00,"@isha_sethi_ @gurgaonpolice @DC_Gurugram @cdgurugram @cmohry @police_haryana @DGPHaryana #NoActionOnArrestWarrant Why police is taking steps back to

Arrest Deepak Chaurasia and his team for Journalistic Scandal and neglecting court's order.

Two faces of Money Minded Media exposed now which always show fake and bogus news for trp only.",-0.886,POLITICS
207,2022-11-06 14:31:12+00:00,"On 1 NOV 2022 police have waarant against Deepak chaurasia but #NoActionOnArrestWarrant.

Everybody knows the truth then Arrest Deepak Chaurasia

Journalistic Scandal

Money Minded Media failed to give true news to people. 
@gurgaonpolice
@DC_Gurugram
@cdgurugram
@TOIGurgaon https://t.co/vGZ4uhdHHn",-0.6956,WOMEN
208,2022-11-06 11:43:29+00:00,"@PTI_News Smartest City shouldn't be in List of Smart City 🤫
#India 
#SmartCity
#Gurugram https://t.co/mmK05g1ekP",0.7717,TRAVEL
209,2022-11-06 02:55:16+00:00,"@theupindex @NandiGuptaBJP No news about progress in Pinjore Film City and Gurugram Film city in Haryana 

@cmohry @mlkhattar",0.1531,ENTERTAINMENT
